PROV89;Гнилая отмель;Rotten Beach;Rotten Beach;;;;;;;;;x
PROV90;Болотная вода;Marshtide;Marshtide;;;;;;;;;x
PROV91;Дикий мыс;Wild Cape;Wild Cape;;;;;;;;;x
PROV92;Горемрак;Sorrowmurk;Sorrowmurk;;;;;;;;;x
PROV93;Веслотопь;Bogpaddle;Bogpaddle;;;;;;;;;x
PROV94;Южные острова;South Islands;South Islands;;;;;;;;;x
PROV95;Сурохи;Surohi;Surohi;;;;;;;;;x
PROV96;Лю'дей;Lu'dei;Lu'dei;;;;;;;;;x
PROV97;Кофельнагель;Hardwrench;Hardwrench;;;;;;;;;x
PROV98;Нек'Мани;Nek'mani;Nek'mani;;;;;;;;;x
PROV99;Киму;Kihmu;Kihmu;;;;;;;;;x
PROV100;Векрише;Vekrishe;Vekrishe;;;;;;;;;x
PROV101;Фикиннун;Fikinnun;Fikinnun;;;;;;;;;x
PROV102;Стальгорн;Ironforge;Ironforge;;;;;;;;;x
PROV103;Глубины Черной горы;Blackrock Depths;Blackrock Depths;;;;;;;;;x
PROV104;Пик Черной горы;Blackrock Spire;Blackrock Spire;;;;;;;;;x
PROV105;Красный шлем;Redhelm;Redhelm;;;;;;;;;x
PROV106;Редпат;Redpath;Redpath;;;;;;;;;x
PROV107;Пещера падения;Cavefall;Cavefall;;;;;;;;;x
PROV108;Узкоклинье;Chiselgrip;Chiselgrip;;;;;;;;;x
PROV109;Тауриссан;Thaurissan;Thaurissan;;;;;;;;;x
PROV110;Хагдир;Hugdiuhr;Hugdiuhr;;;;;;;;;x
PROV111;Калфок;Khalfok;Khalfok;;;;;;;;;x
PROV112;Йоминдан;Joumindan;Joumindan;;;;;;;;;x
PROV113;Боруал;Borual;Borual;;;;;;;;;x
PROV114;Огдерм;Ogderm;Ogderm;;;;;;;;;x
PROV115;Бурдак;Bhurdak;Bhurdak;;;;;;;;;x
PROV116;Обугленная пещера;Blackchar;Blackchar;;;;;;;;;x
PROV117;Рондагг;Rondagg;Rondagg;;;;;;;;;x
PROV118;Даррарор;Darrarhor;Darrarhor;;;;;;;;;x
PROV119;Домдит;Domdith;Domdith;;;;;;;;;x
PROV120;Брударн;Brudarn;Brudarn;;;;;;;;;x
PROV121;Дрогнур;Drognur;Drognur;;;;;;;;;x
PROV122;Буданн;Bhudann;Bhudann;;;;;;;;;x
PROV123;Бругодун;Brugodun;Brugodun;;;;;;;;;x
PROV124;Охулдум;Ohuldum;Ohuldum;;;;;;;;;x
PROV125;Тумогер;Tyhmoger;Tyhmoger;;;;;;;;;x
PROV126;Эгударм;Egudarm;Egudarm;;;;;;;;;x
PROV127;Красная пустыня;Red Desert;Red Desert;;;;;;;;;x
PROV128;Пыльный ветер;Dustwind;Dustwind;;;;;;;;;x
PROV129;Летлор;Lethlor;Lethlor;;;;;;;;;x
PROV130;Гундорм;Gundorm;Gundorm;;;;;;;;;x
PROV131;Эрмурн;Ermurn;Ermurn;;;;;;;;;x
PROV132;Хельмово ложе;Helm's Bed;Helm's Bed;;;;;;;;;x
PROV133;Северные врата;Northgate;Northgate;;;;;;;;;x
PROV134;Гол'Болар;Gol'bolar;Gol'bolar;;;;;;;;;x
PROV135;Янтарный путь;Amberroad;Amberroad;;;;;;;;;x
PROV136;Холмы Тандрид;Tundrid Hills;Tundrid Hills;;;;;;;;;x
PROV137;Ледяной перевал;Ice Pass;Ice Pass;;;;;;;;;x
PROV138;Каранос;Kharanos;Kharanos;;;;;;;;;x
PROV139;Железные врата;Irongate;Irongate;;;;;;;;;x
PROV140;Мерцающий хребет;Shimmer Ridge;Shimmer Ridge;;;;;;;;;x
PROV141;Туннель Холодной долины;Coldridge Pass;Coldridge Pass;;;;;;;;;x
PROV142;Старая Наковальня;Anvilmar;Anvilmar;;;;;;;;;x
PROV143;Холодная долина;Coldridge Valley;Coldridge Valley;;;;;;;;;x
PROV144;Сокрытая долина;Hiding Valley;Hiding Valley;;;;;;;;;x
PROV145;Штормовая лощина;Storm Ravine;Storm Ravine;;;;;;;;;x
PROV146;Гномреган;Gnomeregan;Gnomeregan;;;;;;;;;x
PROV147;Перевал Ледяного ветра;Icewind Pass;Icewind Pass;;;;;;;;;x
PROV148;Долина Ледяного ветра;Icewind Valley;Icewind Valley;;;;;;;;;x
PROV149;Новый Город Механиков;New Tinkertown;New Tinkertown;;;;;;;;;x
PROV150;Мерзлая грива;Frostmane;Frostmane;;;;;;;;;x
PROV151;Ледяной перевал;Frozen Pass;Frozen Pass;;;;;;;;;x
PROV152;Южные Ледяные воды;South Coldwater;South Coldwater;;;;;;;;;x
PROV153;Северные Ледяные воды;North Coldwater;North Coldwater;;;;;;;;;x
PROV154;Телсамар;Thelsamar;Thelsamar;;;;;;;;;x
PROV155;Каменная поляна;Stonyglade;Stonyglade;;;;;;;;;x
PROV156;Узкий холм;Narrowhill;Narrowhill;;;;;;;;;x
PROV157;Долина Камнедробов;Stonesplinter Valley;Stonesplinter Valley;;;;;;;;;x
PROV158;Скрытая лощина;Hidden Ravine;Hidden Ravine;;;;;;;;;x
PROV159;Зеленые холмы;Greenhills;Greenhills;;;;;;;;;x
PROV160;Каменная плотина;Stonewrought Dam;Stonewrought Dam;;;;;;;;;x
PROV161;Долина королей;Valley of Kings;Valley of Kings;;;;;;;;;x
PROV162;Серебряный поток;Silverstream;Silverstream;;;;;;;;;x
PROV163;Северный перекресток;;;;;;;;;;;x
PROV164;Острова Лок;;;;;;;;;;;x
PROV165;Южные врата;;;;;;;;;;;x
PROV166;Грим Батол;;;;;;;;;;;x
PROV167;Излучина Змея;;;;;;;;;;;x
PROV168;Дикий проход;;;;;;;;;;;x
PROV169;Гранатовый редут;;;;;;;;;;;x
PROV170;Тиверфел;;;;;;;;;;;x
PROV171;Алберлин;;;;;;;;;;;x
PROV172;Громтар;;;;;;;;;;;x
PROV173;Изумрудный лес;;;;;;;;;;;x
PROV174;Прочные склоны;;;;;;;;;;;x
PROV175;Железный хребет;;;;;;;;;;;x
PROV176;Ущелье Торвальда;;;;;;;;;;;x
PROV177;Штормовое побережье;;;;;;;;;;;x
PROV178;Громовая роща;;;;;;;;;;;x
PROV179;Наветренные холмы;;;;;;;;;;;x
PROV180;Коготь бури;;;;;;;;;;;x
PROV181;Тихое нагорье;;;;;;;;;;;x
PROV182;Дунвальд;;;;;;;;;;;x
PROV183;Оловяный тигель;;;;;;;;;;;x
PROV184;Дельта Вералл;;;;;;;;;;;x
PROV185;Суровое побережье;;;;;;;;;;;x
PROV186;Мыс Кулака;;;;;;;;;;;x
PROV187;Дикая расселина;;;;;;;;;;;x
PROV188;Наветренные склоны;;;;;;;;;;;x
PROV189;Плоский берег;;;;;;;;;;;x
PROV190;Зеленеющий лес;;;;;;;;;;;x
PROV191;Сыпучие скалы;;;;;;;;;;;x
PROV192;Лагерь Победителя;;;;;;;;;;;x
PROV193;Обсидиановые холмы;;;;;;;;;;;x
PROV194;Элементиевое ущелье;;;;;;;;;;;x
PROV195;Мертвое нагорье;;;;;;;;;;;x
PROV196;Низкие острова;;;;;;;;;;;x
PROV197;Серебряные склоны;;;;;;;;;;;x
PROV198;Гавань Менетилов;;;;;;;;;;;x
PROV199;Дун Альгаз;;;;;;;;;;;x
PROV200;Болото Мохошкуров;;;;;;;;;;;x
PROV201;Возвышенный лес;;;;;;;;;;;x
PROV202;Привал Крепкой Стамески;;;;;;;;;;;x
PROV203;Дун Модр;;;;;;;;;;;x
PROV204;Болотная равнина;;;;;;;;;;;x
PROV205;Зловещий холм;;;;;;;;;;;x
PROV206;Высокий холм;;;;;;;;;;;x
PROV207;Восточное Половодье;;;;;;;;;;;x
PROV208;Западное Половодье;;;;;;;;;;;x
PROV209;Долина Солевого тумана;;;;;;;;;;;x
PROV210;Северная дельта;;;;;;;;;;;x
PROV211;Центральная дельта;;;;;;;;;;;x
PROV212;Южная дельта;;;;;;;;;;;x
PROV213;Скалистое ущелье;;;;;;;;;;;x
PROV214;Высокая гряда;;;;;;;;;;;x
PROV215;Высокая точка;;;;;;;;;;;x
PROV216;Стромгард;;;;;;;;;;;x
PROV217;Южное нагорье;;;;;;;;;;;x
PROV218;Старый овраг;;;;;;;;;;;x
PROV219;Золнанджи;;;;;;;;;;;x
PROV220;Го'Шек;;;;;;;;;;;x
PROV221;Ветреная лощина;;;;;;;;;;;x
PROV222;Сухой холм;;;;;;;;;;;x
PROV223;Дабири;;;;;;;;;;;x
PROV224;Северные нагорья;;;;;;;;;;;x
PROV225;Зеленый холм;;;;;;;;;;;x
PROV226;Северный простор;;;;;;;;;;;x
PROV227;Северное поместье;;;;;;;;;;;x
PROV228;Бухта Фалдира;;;;;;;;;;;x
PROV229;Западное побережье;;;;;;;;;;;x
PROV230;Ван'кейки;;;;;;;;;;;x
PROV231;Восточное побережье;;;;;;;;;;;x
PROV232;Хилсбрад;;;;;;;;;;;x
PROV233;Дарнхольд;;;;;;;;;;;x
PROV234;Дун Гарок;;;;;;;;;;;x
PROV235;Владение Нетандера;;;;;;;;;;;x
PROV236;Восточная башня;;;;;;;;;;;x
PROV237;Южнобережье;;;;;;;;;;;x
PROV238;Холм Дарроу;;;;;;;;;;;x
PROV239;Западное побережье;;;;;;;;;;;x
PROV240;Южные врата;;;;;;;;;;;x
PROV241;Остров Очищения;;;;;;;;;;;x
PROV242;Мельница Таррен;;;;;;;;;;;x
PROV243;Альтерак;;;;;;;;;;;x
PROV244;Альтеракская долина;;;;;;;;;;;x
PROV245;Высокий отрог;;;;;;;;;;;x
PROV246;Странбрад;;;;;;;;;;;x
PROV247;Черный Ворон;;;;;;;;;;;x
PROV248;Винфрид;;;;;;;;;;;x
PROV249;Перевал Промозглого Ветра;;;;;;;;;;;x
PROV250;Даларан;;;;;;;;;;;x
PROV251;Холмы Даларана;;;;;;;;;;;x
PROV252;Гилнеас;;;;;;;;;;;x
PROV253;Янтарная мельница;;;;;;;;;;;x
PROV254;Пеле'аджин;;;;;;;;;;;x
PROV255;Заоблачный пик;;;;;;;;;;;x
PROV256;Хири'вата;;;;;;;;;;;x
PROV257;Кель'Данил;;;;;;;;;;;x
PROV258;Шадра'алор;;;;;;;;;;;x
PROV259;Сладкое ущелье;;;;;;;;;;;x
PROV260;Джинта'алор;;;;;;;;;;;x
PROV261;Алтарь Зула;;;;;;;;;;;x
PROV262;Агол'вата;;;;;;;;;;;x
PROV263;Осклизлая скала;;;;;;;;;;;x
PROV264;Шаол'вата;;;;;;;;;;;x
PROV265;Нижний Джинта'алор;;;;;;;;;;;x
PROV266;Сломанный клык;;;;;;;;;;;x
PROV267;Отвесные скалы;;;;;;;;;;;x
PROV268;Серадан;;;;;;;;;;;x
PROV269;Лордерон;;;;;;;;;;;x
PROV270;Лордамер;;;;;;;;;;;x
PROV271;Паром;;;;;;;;;;;x
PROV272;Южный тракт;;;;;;;;;;;x
PROV273;Темный Клык;;;;;;;;;;;x
PROV274;Погребальные Костры;;;;;;;;;;;x
PROV275;Горячие холмы;;;;;;;;;;;x
PROV276;Белый лепесток;;;;;;;;;;;x
PROV277;Серебряный рудник;;;;;;;;;;;x
PROV278;Поле Олсена;;;;;;;;;;;x
PROV279;Андернелли;;;;;;;;;;;x
PROV280;Рассветные острова;;;;;;;;;;;x
PROV281;Поле Валгана;;;;;;;;;;;x
PROV282;Северная приливная низина;;;;;;;;;;;x
PROV283;Оплетающая Тьма;;;;;;;;;;;x
PROV284;Сияющая прядь;;;;;;;;;;;x
PROV285;Кроули;;;;;;;;;;;x
PROV286;Северный лес;;;;;;;;;;;x
PROV287;Высокие отроги;;;;;;;;;;;x
PROV288;Серый мост;;;;;;;;;;;x
PROV289;Тлеющий камень;;;;;;;;;;;x
PROV290;Пастбище лошадей;;;;;;;;;;;x
PROV291;Адерик;;;;;;;;;;;x
PROV292;Дозор Гейла;;;;;;;;;;;x
PROV293;Эшбери;;;;;;;;;;;x
PROV294;Черная дубрава;;;;;;;;;;;x
PROV295;Грозовой перевал;;;;;;;;;;;x
PROV296;Угольный простор;;;;;;;;;;;x
PROV297;Корот;;;;;;;;;;;x
PROV298;Хейлвуд;;;;;;;;;;;x
PROV299;Седогрив;;;;;;;;;;;x
PROV300;Темная гавань;;;;;;;;;;;x
PROV301;Поле Аллена;;;;;;;;;;;x
PROV302;Поле Хаммонда;;;;;;;;;;;x
PROV303;Хейвард;;;;;;;;;;;x
PROV304;Брилл;;;;;;;;;;;x
PROV305;Долина Кошмаров;;;;;;;;;;;x
PROV306;Соллиден;;;;;;;;;;;x
PROV307;Агамонд;;;;;;;;;;;x
PROV308;Похоронный Звон;;;;;;;;;;;x
PROV309;Шепчущие сады;;;;;;;;;;;x
PROV310;Кругопряд;;;;;;;;;;;x
PROV311;Бальнир;;;;;;;;;;;x
PROV312;Бастион;;;;;;;;;;;x
PROV313;Северное побережье;;;;;;;;;;;x
PROV314;Туманный водопад;;;;;;;;;;;x
PROV315;Андорал;;;;;;;;;;;x
PROV316;Дикий ветер;;;;;;;;;;;x
PROV317;Деревянная хижина;;;;;;;;;;;x
PROV318;Гаррон;;;;;;;;;;;x
PROV319;Холм Печали;;;;;;;;;;;x
PROV320;Каэр Дарроу;;;;;;;;;;;x
PROV321;Дольный Очаг;;;;;;;;;;;x
PROV322;Тракт Дольного Очага;;;;;;;;;;;x
PROV323;Северный Кряж;;;;;;;;;;;x
PROV324;Стратхольм;;;;;;;;;;;x
PROV325;Дарроушир;;;;;;;;;;;x
PROV326;Верхний Тондрорил;;;;;;;;;;;x
PROV327;Нижний Тондрорил;;;;;;;;;;;x
PROV328;Маррис;;;;;;;;;;;x
PROV329;Долина короны;;;;;;;;;;;x
PROV330;Еловая долина;;;;;;;;;;;x
PROV331;Чернолесье;;;;;;;;;;;x
PROV332;Перекресток Корина;;;;;;;;;;;x
PROV333;Северный Дол;;;;;;;;;;;x
PROV334;Северный перевал;;;;;;;;;;;x
PROV335;Цзинь Ян;;;;;;;;;;;x
PROV336;Длань Тира;;;;;;;;;;;x
PROV337;Последняя Надежда;;;;;;;;;;;x
PROV338;Старая поляна;;;;;;;;;;;x
PROV339;Новый Авалон;;;;;;;;;;;x
PROV340;Тихоземье;;;;;;;;;;;x
PROV341;Хасик;;;;;;;;;;;x
PROV342;Северный лес;;;;;;;;;;;x
PROV343;Яркий дол;;;;;;;;;;;x
PROV344;Луносвет;;;;;;;;;;;x
PROV345;Траквиллион;;;;;;;;;;;x
PROV346;Золотистая Дымка;;;;;;;;;;;x
PROV347;Ан'дарот;;;;;;;;;;;x
PROV348;Мост Элрендар;;;;;;;;;;;x
PROV349;Шпили Ветрокрылых;;;;;;;;;;;x
PROV350;Серебряная Ярость;;;;;;;;;;;x
PROV351;Беспросветные рудники;;;;;;;;;;;x
PROV352;Призрачный лес;;;;;;;;;;;x
PROV353;Тихая лощина;;;;;;;;;;;x
PROV354;Талассийский перевал;;;;;;;;;;;x
PROV355;Кель'Литиен;;;;;;;;;;;x
PROV356;Поместье Андилиен;;;;;;;;;;;x
PROV357;Святилище Солнца;;;;;;;;;;;x
PROV358;Анклав Странников;;;;;;;;;;;x
PROV359;Холмы Томагавков;;;;;;;;;;;x
PROV360;Перевал Амани;;;;;;;;;;;x
PROV361;Акил'зон;;;;;;;;;;;x
PROV362;Налоракк;;;;;;;;;;;x
PROV363;Джан'алай;;;;;;;;;;;x
PROV364;Халаззи;;;;;;;;;;;x
PROV365;Тор'Вата;;;;;;;;;;;x
PROV366;Побережье Элрендар;;;;;;;;;;;x
PROV367;Зеб'Вата;;;;;;;;;;;x
PROV368;Восточное святилище;;;;;;;;;;;x
PROV369;Долина рунного камня;;;;;;;;;;;x
PROV370;Легкий Ветерок;;;;;;;;;;;x
PROV371;Причал Солнечного Паруса;;;;;;;;;;;x
PROV372;Тропа Золотой Ветви;;;;;;;;;;;x
PROV373;Безмятежный берег;;;;;;;;;;;x
PROV374;Золотистое взморье;;;;;;;;;;;x
PROV375;Площадь Соколиных Крыльев;;;;;;;;;;;x
PROV376;Северное святилище;;;;;;;;;;;x
PROV377;Пруд Тихого Шелеста;;;;;;;;;;;x
PROV378;Сумеречный овраг;;;;;;;;;;;x
PROV379;Рассветная улица;;;;;;;;;;;x
PROV380;Остров Солнечного Скитальца;;;;;;;;;;;x
PROV381;Фалтриен;;;;;;;;;;;x
PROV382;Ту-шэнь;;;;;;;;;;;x
PROV383;Го-Лай;;;;;;;;;;;x
PROV384;Плато Предков;;;;;;;;;;;x
PROV385;Зимняя Ветвь;;;;;;;;;;;x
PROV386;Заходящее Солнце;;;;;;;;;;;x
PROV387;Летнее Цветение;;;;;;;;;;;x
PROV388;Вечная Весна;;;;;;;;;;;x
PROV389;Сотня ступеней;;;;;;;;;;;x
PROV390;Весенняя тропа;;;;;;;;;;;x
PROV391;Лег-Заол;;;;;;;;;;;x
PROV392;Сюэнь;;;;;;;;;;;x
PROV393;Тигриная тропа;;;;;;;;;;;x
PROV394;Плато Солнечного Колодца;;;;;;;;;;;x
PROV395;Солнечный Край;;;;;;;;;;;x
PROV396;Утренняя Звезда;;;;;;;;;;;x
PROV397;Терраса Магистров;;;;;;;;;;;x
PROV398;Зеленые жабры;;;;;;;;;;;x
PROV399;Сат'теас;;;;;;;;;;;x
PROV400;Лок Вералл;;;;;;;;;;;x
PROV401;Озеро;;;;;;;;;;;x
PROV402;Река Тондрорил;;;;;;;;;;;x
PROV403;Река Тондрорил;;;;;;;;;;;x
PROV404;Река Тондрорил;;;;;;;;;;;x
PROV405;Река Тондрорил;;;;;;;;;;;x
PROV406;Река Тондрорил;;;;;;;;;;;x
PROV407;Река Тондрорил;;;;;;;;;;;x
PROV408;Озеро Дарроумир;;;;;;;;;;;x
PROV409;Озеро Дарроумир;;;;;;;;;;;x
PROV410;Озеро Дарроумир;;;;;;;;;;;x
PROV411;Озеро Лордамер;;;;;;;;;;;x
PROV412;Озеро Лордамер;;;;;;;;;;;x
PROV413;Озеро Лордамер;;;;;;;;;;;x
PROV414;Река Северные врата;;;;;;;;;;;x
PROV415;Река Северные врата;;;;;;;;;;;x
PROV416;Река Северные врата;;;;;;;;;;;x
PROV417;Озеро Элрендар;;;;;;;;;;;x
PROV418;Озеро Элрендар;;;;;;;;;;;x
PROV419;Река Северный Элрендар;;;;;;;;;;;x
PROV420;Река Северный Элрендар;;;;;;;;;;;x
PROV421;Река Северный Элрендар;;;;;;;;;;;x
PROV422;Река Южный Элрендар;;;;;;;;;;;x
PROV423;Река Южный Элрендар;;;;;;;;;;;x
PROV424;Река Южный Элрендар;;;;;;;;;;;x
PROV425;Река Южный Элрендар;;;;;;;;;;;x
PROV426;Озеро Каменных Столбов;;;;;;;;;;;x
PROV427;Озеро Слез;;;;;;;;;;;x
PROV428;Озеро Лок;;;;;;;;;;;x
PROV429;Протяженное побережье;;;;;;;;;;;x
PROV430;Протяженное побережье;;;;;;;;;;;x
PROV431;Протяженное побережье;;;;;;;;;;;x
PROV432;Побережье Штормграда;;;;;;;;;;;x
PROV433;Гибельный берег;;;;;;;;;;;x
PROV434;Коварный риф;;;;;;;;;;;x
PROV435;Устье Назферити;;;;;;;;;;;x
PROV436;Южный Гибельный берег;;;;;;;;;;;x
PROV437;Южный Гибельный берег;;;;;;;;;;;x
PROV438;Иньин;;;;;;;;;;;x
PROV439;Пустынный берег;;;;;;;;;;;x
PROV440;Хрустальный берег;;;;;;;;;;;x
PROV441;Красные берега;;;;;;;;;;;x
PROV442;Красные берега;;;;;;;;;;;x
PROV443;Берег Обломков;;;;;;;;;;;x
PROV444;Тростниковый берег;;;;;;;;;;;x
PROV445;Тростниковый берег;;;;;;;;;;;x
PROV446;Запретное море;;;;;;;;;;;x
PROV447;Запретное море;;;;;;;;;;;x
PROV448;Запретное море;;;;;;;;;;;x
PROV449;Высокий берег;;;;;;;;;;;x
PROV450;Высокий берег;;;;;;;;;;;x
PROV451;Высокий берег;;;;;;;;;;;x
PROV452;Скользкая бухта;;;;;;;;;;;x
PROV453;Высокий берег;;;;;;;;;;;x
PROV454;Высокий берег;;;;;;;;;;;x
PROV455;Высокий берег;;;;;;;;;;;x
PROV456;Высокий берег;;;;;;;;;;;x
PROV457;Мост Тандола;;;;;;;;;;;x
PROV458;Отвесные скалы;;;;;;;;;;;x
PROV459;Отвесные скалы;;;;;;;;;;;x
PROV460;Отвесные скалы;;;;;;;;;;;x
PROV461;Побережье Авалона;;;;;;;;;;;x
PROV462;Побережье Авалона;;;;;;;;;;;x
PROV463;Побережье Авалона;;;;;;;;;;;x
PROV464;Юнци;;;;;;;;;;;x
PROV465;Побережье Амани;;;;;;;;;;;x
PROV466;Побережье Амани;;;;;;;;;;;x
PROV467;Побережье Амани;;;;;;;;;;;x
PROV468;Побережье Амани;;;;;;;;;;;x
PROV469;Побережье Лазурного Ветра;;;;;;;;;;;x
PROV470;Побережье Лазурного Ветра;;;;;;;;;;;x
PROV471;Безмятежный берег;;;;;;;;;;;x
PROV472;Безмятежный берег;;;;;;;;;;;x
PROV473;Шил-Цем;;;;;;;;;;;x
PROV474;Безмятежный берег;;;;;;;;;;;x
PROV475;Безмятежный берег;;;;;;;;;;;x
PROV476;Залив Зеленожабрых;;;;;;;;;;;x
PROV477;Залив Зеленожабрых;;;;;;;;;;;x
PROV478;Бинан;;;;;;;;;;;x
PROV479;Залив Зеленожабрых;;;;;;;;;;;x
PROV480;Нефритовый карп;;;;;;;;;;;x
PROV481;Залив Зеленожабрых;;;;;;;;;;;x
PROV482;Золотистое взморье;;;;;;;;;;;x
PROV483;Побережье Шаландиса;;;;;;;;;;;x
PROV484;Побережье Шаландиса;;;;;;;;;;;x
PROV485;Северное побережье;;;;;;;;;;;x
PROV486;Северное побережье;;;;;;;;;;;x
PROV487;Северное побережье;;;;;;;;;;;x
PROV488;Северное побережье;;;;;;;;;;;x
PROV489;Северное побережье;;;;;;;;;;;x
PROV490;Северный прилив;;;;;;;;;;;x
PROV491;Северный прилив;;;;;;;;;;;x
PROV492;Северный прилив;;;;;;;;;;;x
PROV493;Побережье Дозора Гейла;;;;;;;;;;;x
PROV494;Побережье Дозора Гейла;;;;;;;;;;;x
PROV495;Побережье Дозора Гейла;;;;;;;;;;;x
PROV496;Сумеречный берег;;;;;;;;;;;x
PROV497;Сумеречный берег;;;;;;;;;;;x
PROV498;Бухта Барадин;;;;;;;;;;;x
PROV499;Чернильная Жабра;;;;;;;;;;;x
PROV500;Хилсбрадское побережье;;;;;;;;;;;x
PROV501;Хилсбрадское побережье;;;;;;;;;;;x
PROV502;Говорящие с водой;;;;;;;;;;;x
PROV503;Затонувший риф;;;;;;;;;;;x
PROV504;Погибший Плот;;;;;;;;;;;x
PROV505;Залив Менетил;;;;;;;;;;;x
PROV506;Мускусная Лапа;;;;;;;;;;;x
